image,level1,level2,language,ocr_text
images/train/345.jpg,troll,person,malayalam,ദിദ്ദ്ധസ്ധി൭ ൮ ) 40൭ സ്വപ്ന സുരേഷിന്‌ ഒളിത്താവളം ഒരുക്കിയത്‌ മോന്‍സണ്‍ മാവുങ്കല്‍? ഉപയോഗിച്ചത്‌ ഉന്നത പൊലീസ്‌ ബന്ധം
images/train/347.jpg,troll,person,malayalam,ബിജെപിയിലെ അലിന്‍ ജോസ്‌ പെരേര
images/train/348.jpg,troll,person,malayalam,"ലുടെ തമിഴ്നാട്ടില്‍ തരംഗമായി മോദിയുടെ ചിത്രമുള്ള പേ പോസ്ററുകള്‍ ""സ്കാന്‍ ചെയ്താല്‍"
images/train/349.jpg,troll,person,malayalam,നെറ്റിയിലേക്ക്‌ ത്തമുറി ലക ല എ ലം വില. [കെ ചന്ദനക്കുറി തൊടാന്‍പോലമം _ ചാണകത്തില്‍ വീണതിന്റെ ഞം. ്‌ ന) റ
images/train/350.jpg,troll,person,malayalam,ംല്‍ ളം 2025 പ്രകൃതി ദുരന്ത റ സാധ്യത മഹാരാ മുഖ്യമന്ത്രിയുടെ 2018 പ്രളയം ദുരിതാശ്വാസനിധി ക്രേളത്തിന്‌ യിലേക്കു യു.എ.ഇ വിദേശസംഭാവന വാഥാനം ചെയ്ത 700 കോടി റ്റ
images/train/351.jpg,troll,party,malayalam,
images/train/352.jpg,troll,party,malayalam,ഴ്‌ പ്‌ പീപ്പിത്തി സി യി പട്ടു വവ [1 ത്‌
images/train/353.jpg,troll,person,malayalam,അഞ്ചു വര്‍ത്തി ള്ളില്‍ രാഹുല്‍ ചി വയനാട്ടിലെത്തിയത്‌' കേവലം ചി തവണയാണ്‌. തിലുമധികം തവണ പ; ം തൻ ചിട്ടുണ്ട്‌. എന്നാ ഷ്‌ ലാന! ഇലക്ഷനില്‍ മൽസരിച്ചാൽ പോരേ. സന്ദീപ്‌ വാര്യര്‍
images/train/354.jpg,troll,person,malayalam,നാളത്തെ കേരളം ലഹരിമുക്ത നവകേരളം
images/train/355.jpg,troll,party,malayalam,ഗഗന 1െട നഗ [പ] [ചി ലബാര്‍ കലാപം: ലീഗ്‌ വേദിയില്‍ സ്പീക്കര്‍
images/train/356.jpg,troll,person,malayalam,"; ഥടദ0൦14ലെടംള്‍. റ [ച തിരുവനന്തപുരം മെഡിക്കല്‍ കോളേജില്‍ വച്ച്‌ പുഴുവരിച്ച രോഗി, പേരൂര്‍ക്കട സ്വദേശി അനില്‍ കുമാര്‍ മരിച്ചു"
images/train/357.jpg,troll,person,malayalam,"കാഥാണ്‌ കി റ %; രെ ൫ _ ബഡ്ഡമൂഇറങ്ങിയിട്ടണ്ട്‌ വെറുതെ] പം റ്റി പുയ്യി പണി ഡങ്ങണു.., ല്‌ ന്‌"
images/train/358.jpg,troll,person,malayalam,
images/train/359.jpg,troll,person,malayalam,148 1േട ന്ധ മര പീഡനക്കേസില്‍ ശശീന്ദ്രനെ പിന്തുണച്ച്‌ മുഖ്യമന്ത്രി 41 ലാടം
images/train/360.jpg,troll,person,malayalam,താഴെ കൊടുത്ത നന്ധില്‍ എങ്ങാനും ലിളില്ലാത കരണ കി അടി ചൊട്ടിക്കും..! സ്‌നേഹപൂര്‍വ്വം എം.മുകേഷ്‌ എം.എല്‍.എ [പം 6075 312 898 (എംഎല്‍എ) 9995 304 115 8281 803 266
images/train/361.jpg,troll,party,malayalam,"ന്‌ മു്‌ 'എവിടെയെങ്കില്ലം മുസ്‌ലിംകള്‍ക്ക്‌ എന്തെങ്കിലും സംഭവിച്ചാല്‍, ി ര്‌ ല്ലേ പുല്ലേ..."
images/train/362.jpg,troll,person,malayalam,
images/train/363.jpg,troll,party,malayalam,ര ി ഇ | 16126 | 80 ശത്മാനംമുദ്സിം വിഭാഗത്തിനും 20 ശതമാനം ഉതര ന്യൂനപക്ഷ വിദഗങ്ങള്‍കും എന അനുപത്മാണ്‌(ദാകിയത്‌ ിലവിലെ ഉനസംഖ്യാ കണമനുസരിച്ച്‌ അനുപാതം പുനര്‍ ിശ്യികുണമെന് ഫൈകാടതി
images/train/364.jpg,troll,party,malayalam,
images/train/365.jpg,troll,person,malayalam,"അഴിമതി തിം ൦. _ ആര്‍ക്കുപ്പറ്റും എന്നാള്‍ നടക്കാത്ത്പൊങ്കാല്യുടെ ; രം ആഴിമതി നടത്താന്‍ ഒളൂ്റ്യ്ഞ്ച്‌, ശ്രവണം &"
images/train/366.jpg,troll,person,malayalam,
images/train/368.jpg,troll,person,malayalam,"ഞാനും മുസ്ലിം യൂത്ത്‌ ലീഗും സുംബക്കെതിരല്ല സര്‍ക്കാർആശങ്ക ക്കൂ "" പരിഹരിക്കുന്നില്ല | അഡ്വ. ഫാത്തിമ ത്ഹലിയ ] ചാടി റം ി അയിന്‌ നി ഏതാ.... ഇവിടെ ആരെതിരാണേലയം ആനമയില്‍ ഒട്ടകമാണ്‌"
images/train/369.jpg,troll,intersection,malayalam,
images/train/370.jpg,troll,person,malayalam,ബംഗാളിയുടെ കുടെ പണിക്കുപോടെ തെരിരാ...
images/train/371.jpg,troll,intersection,malayalam,ൂ റ; ടം ടിയ കി $ ളി ഒരിക്കലും ുഷ്വതം ഉണ്ടാകില്ല [88 ട്ട ന്‌ 0 ക്‌ (ട്‌ ടം ലയ 1]! ുംം ല്‍
images/train/372.jpg,troll,intersection,malayalam,ക്യാപ്റ്റന്‍ പറവൂര്‍ സതീശന്‍ മേജാര്‍ രമേശ്‌ ചെന്നിത്തല
images/train/374.jpg,troll,person,malayalam,അടിമുടില്യാജ൯ ക്ട ന്ന
images/train/375.jpg,troll,person,malayalam,"ഫാത്തിമ തഹലിയയോടാണ്‌, ഇലക്ഷനില്‍ തോല്‍ക്കുന്ന ആദ്യത്തെ ആളല്ല സ്വരാജ്‌. സംശയമുണ്ടെങ്കില്‍ ത്തായ ചോദിക്കാം."
images/train/376.jpg,troll,party,malayalam,൫ സംഘങ്ങളുടെ നേതാവ്‌ തെന്നെയാണ്‌... അതിത്‌ ഇപ്പൊ ആര്ക്കാ സംശയം ഭഉയത്തു മോേ്ുടട പാനൂരി..
images/train/377.jpg,troll,intersection,malayalam,ആഹമമാസം കംഴിണയ്യിജമം. ര പറത്യദവിട്ടില്; ന്ന ാത്തനിലായി ഡി.മ൯.മഡ്‌ ്‌ വിദ്യാർത്ഥികള്‍ ചി റ . ലി ി സ
images/train/378.jpg,troll,person,malayalam,
images/train/381.jpg,troll,person,malayalam,"ഗോമൂത്രവും ചാണകവും ഉപയോഗിച്ച്‌ ഓര്‍മ്മ ശക്തിക്കും ഏകാഗ്രതയ്ക്കുമുള്ള മരുന്നുകള്‍; ""പഞ്ചഗവ്യ ഘ്യതം' ഓഷധം പുറത്തിറക്കി പിണറായി സര്‍ക്കാർ റ്‌ 4നേന്ലിിഡന്നി"
images/train/382.jpg,troll,person,malayalam,ബഡി
images/train/383.jpg,troll,person,malayalam,
images/train/384.jpg,troll,party,malayalam,13 886൮010115 രാജ്യത്ത്‌ എല്ലാവര്‍ക്കും 11] ദല്്സ്‌; കരം വാക്സീന്‍ നരിട്ട്‌ വാങ്ങി സംസ്ഥാനങ്ങള്‍ക്ക്‌ നല്‍കും
images/train/385.jpg,troll,person,malayalam,
images/train/387.jpg,troll,intersection,malayalam,€ 83 ലക്ഷം രൂപ കിട്ടിയത്‌ നമള്‍എന്തെയ്യും?
images/train/389.jpg,troll,intersection,malayalam,[ നി] ടു പിരിച്ചത്‌ 93 ലക്ഷം വീട്‌ നിര്‍മ്മിച്ച്‌ നല്‍കിയില്ല യൂത്ത്‌ കോണ്‍ഗ്രസ്‌ പറന ക്യാമ്പില്‍ . വിമര്‍ശനം |
images/train/391.jpg,troll,person,malayalam,അടുത്തത്‌ ഇതായിരിക്കും ഇറക്കത്തിനും മുറുക്കത്തിനും രാഹുല്‍ജി ജെട്ടി
images/train/393.jpg,troll,person,malayalam,"പതീ, ന | ഥ്‌ വു) പി പട്ടി ത രാജീവ്‌ ചന്ദ്രശേഖറിനെറെതിരെ പരാതിയുമായി എ.വി നി പി പി യഥ്‌ ഭ്ര ഹി പടി, ു രാജീവ്‌ പുനശഖറി്റുതിരെ പം എ.പി ളള ലെ തവളകുട്ടി ക്ക്‌"
images/train/394.jpg,troll,person,malayalam,ി ത്രം. മറെ പൊന്ന്‌ മൈ ഡിയര്‍ വ്യാജാ ത്തിന്ന്‌ ചെങ്ങായി പച്ച കളളം പറഞ്ഞ്‌ രാഷ്രീയ പ്രവര്‍ത്തനം ന്നെ. . നിന്റെ ഇടക്‌ ഇടക്ക്‌ ഉള്ള കോമാളി ക്ട്‌ പ്രതികരിക്കാത്തത്‌ കക്കൂസ്‌ പൊളിച്ചു ജയിലില്‍ പോകുന്നത്‌
images/train/395.jpg,troll,intersection,malayalam,
images/train/396.jpg,troll,person,malayalam,"ബിന്ദുവിന്റെ മരണം ചാണ്ടി ഉമ്മനെ ഒന്നാം പ്രതിയാക്ഴി കേസ്‌ ആംബുലന്‍സ്‌ തടഞ്ഞതിനും സ്നേഷന്‍ ഉപരോധിച്ചതിനുമെന്ന്‌ പൊലീസ്‌, 0൩൬൫൭൫൭൧൫൪"
images/train/397.jpg,troll,intersection,malayalam,പ്ല ി പ്ല
images/train/398.jpg,troll,person,malayalam,800 എന്നം കാണാനില്ല
images/train/399.jpg,troll,intersection,malayalam,"വയനാട്‌ പുനരധിവാസം; 100 വീടുകളുടെ തുക ഡി.വൈ.എഫ്‌.ഐ, മുഖ്യമന്ത്രിക്ക്‌ കൈമാറി വയനാട്‌ ദുരന്തബാധിതര്‍ക്ക്‌ വീട്‌ വെച്ച്‌ നല്‍കാമെന്ന്‌ വാഗ്ദാനം നല്‍കി കബളിപ്പിച്ചു; രാഹുല്‍ മാങ്ചൂട്ടത്തിലടക്കം എട്ട്‌ യൂത്ത്‌ കോണ്‍ഗ്രസ്‌ നേതാക്കള്‍ക്കെതിരെ പരാതി"
images/train/400.jpg,troll,person,malayalam,ചമ രാഹുല്‍ മാങ്കൂട്ടത്തില്‍ സമരലിച്ച മെഡിക്കല്‍ രേഖകളില്‍ പൊരുത്തക്കേട്‌ അസുഖവും വ്യാജം വീണ്ടും പരിശോ നടത്താന്‍ കോടതി ഉത്തരവ്‌
images/train/401.jpg,troll,intersection,malayalam,
images/train/403.jpg,troll,intersection,malayalam,ന്തു പം ആലപ്പുഴ യൂത്ത്‌ കോണ്‍ഗ്രസില്‍
images/train/404.jpg,troll,person,malayalam,4 കോട്ടയത്തെ വാര്‍ത്തക്കിടയില്‍ ഞാന്‍ ഫണ്‌ മുക്കിയ വാര്‍ത്ത മുക്കിക്കളയരുത്‌ ങ്ങ്‌ മൃക്കി ലയണ്‍ 0000000000000000000000000000000അഞ്അ
images/train/405.jpg,troll,party,malayalam,ന ഗ്ല൩ 5 ലിറ മന്ത്രി വീണ ജോര്‍ജിനെ പാലക്കാട്‌ തടയുമെന്ന്‌ യൂത്ത്‌ കോണ്‍ഗ്രസ്സ്‌ എങ്കില്‍ കാണാം എന്ന്‌ ഞങ്ങളും...പാലക്കാട്‌ നഗരം മുഴുവന്‍ തിരഞ്ഞു നോക്കിയിട്ടും ഒരു യൂത്തന്മാരെയും കണ്ടില്ല... മാളത്തില്‍ ഒളിച്ചിരിക്കുന്ന യൂത്ത്‌ കോണ്‍ഗ്രസുകാരുടെ ശ്രദ്ധക്ക്‌ മന്ത്രി ജില്ല വിട്ടു നിങ്ങള്‍ പുറത്തേക്ക്‌ ഇറങ്ങിക്കോളു ഇ
images/train/406.jpg,troll,person,malayalam,ഠഠഠലിട്ലാപ്ടാഷ്‌ റിചഖര്‍[ചെഖ്കുന്ന സര്‍വ്വിസ്‌ എഞ്ചിനിഷന്‍
images/train/407.jpg,troll,person,malayalam,നത മോദ്ദി ഷാംപു എന്നുളളത്‌ ശംദു എന്ന്‌ വായിച്ച 0൩0 പ
images/train/408.jpg,troll,person,malayalam,അങ്ങണ്്(ബന്നന്ത്ടാ യില്‍ വെച്ച്‌ കുല്ലി വന്നലോള്‍ ഞാനം
images/train/409.jpg,troll,person,malayalam,
images/train/410.jpg,troll,intersection,malayalam,മുറിച്ചിട്ട ആഞ്ഞിലി തടി ഡിവൈഎഫ്‌ഐക്കാര്‍ കടത്തിയതായി ആക്ഷേപം
images/train/411.jpg,troll,person,malayalam,
images/train/412.jpg,troll,person,malayalam,
images/train/413.jpg,troll,intersection,malayalam,
images/train/415.jpg,troll,person,malayalam,
images/train/416.jpg,troll,person,malayalam,'നെത്തോലി ചെറിയ മീനല്ല' എന്ന നാടകത്തിനു ശേഷം ഞങ്ങള്‍ അവതരിരിക്കുന്ന ഏറ്റവും പുതിയ നാടകം 'അഞ്ഞുറ്‌ വലിയ സംഖ്യയല്ല. സത്യപ്രതിജ്ഞാ ചടങ്ങില്‍ 500 പേര്‍ പങ്കെടുക്കും; അത്‌ വലിയ സംഖ്യയല്ലെന്ന്‌ മുഖ്യമന്ത്രി
images/train/417.jpg,troll,person,malayalam,ചന്തത്യുുക്കടടാ]
images/train/418.jpg,troll,person,malayalam,സാജന്യ വാക്നിന്‍ തരാത്ത മോദി രാജിവെക്കുക എന്ന്‌ അന്തം ഫറയുന്നത്‌ കേട്ട കേന്ദ്രം തന്ന റിന്‌ എടുത്ത ലി * പിണറായി
images/train/420.jpg,troll,person,malayalam,ആ അഞ്ഞൂറില്‍ ഞങ്ങളില്ല മക്കളേ... 1 ഈ അയ്യാരിത്തിലാണ്‌ ഞങ്ങള്‍...
images/train/421.jpg,troll,person,malayalam,
images/train/422.jpg,troll,person,malayalam,സമാധാനത്തോടെ ആളുകള്‍ ജീവിക്കുന്ന ഏതേലും തുരുത്ത്‌ ബാക്കിയുണ്ടോ..? 459/61ദഭദ്ധൈ
images/train/423.jpg,troll,person,malayalam,ടു. ചിത്രങ്ങള്‍ പടി... ന കലാകാരന്റമാരെ പടി... ളു പ്‌ി നാല്‌ പത്രക്കാര്‍ നിരന്നു നിന്നാല്‍ പിന്നേ അവരേയും 6പടി.! എനിട്ടും പേരാണ്‌ സ്ധാറെ
images/train/424.jpg,troll,person,malayalam,"യ, ചി ക്ര്രേ ത്തിന്‌ ഷം വിമര്‍ശനം * നിങ്ങള്‍ ന വാക്സിന്‍ ടിന ആളുകള്‍ പി വാകിസിരെടുക്കണമെന്ന്‌. ക ഉല്ലാരിരിക്കു ആര്‍ക്കാണ്‌ വാക്സിന്‍ . എന്താണ്‌ റ്‌ പ"
images/train/425.jpg,support,person,malayalam,്‌ തിനേങ്ങാള്‍ റ്‌
images/train/426.jpg,troll,person,malayalam,[7 മാത്രം കൊള്ളാം ്ം 01% ന്ധി
images/train/427.jpg,troll,person,malayalam,അമിത്ഷാ പറഞ്ഞത്‌ വയനാട്‌ ദുരന്ത :| സഹായത്തിനുള്ള ല്‍ നിവേദനം കേരളം 1]
images/train/429.jpg,troll,person,malayalam,നരേന്ദ്രമോദിയുടെ ഭ്യാസ സ്ര്‍ട്ടിഫിക്ക്ട തുവിടാന രം ഗുജറാത്ത്‌ ഹൈക്കോടതി തിനി ട്ടിഫിക്കറ്റ്‌ പുറത്ത്‌ വിടാന്‍ ഉള്ള ങ്ങള്‍ക്ക്‌ അറിയില്ല...
images/train/430.jpg,troll,party,malayalam,"പൂവും പിടി്വ്‌ റീതഖെയ്യും പിന്നില്‍ ഉമാഅരത്തെയ്യുമായി, കൂട്ടുകൂടും 11൦. കേരളം പറയുന്നു... 125 മഭേോസ്വ 125 നേടാന്‍ ഭാഗ്യമല്ല പഭിഃ 10 സ്ധധ ആണ്‌ വേണ്ടത്‌"
images/train/431.jpg,troll,intersection,malayalam,പിണറായി വന്ന അന്ന്‌ തുടങ്ങിയതാണ്നില വീണ ജോര്‍ വന്നതിനുശേഷം ആരദരാഗ്യഭകരളത്തിന്റെ കണകശനി ആരംഭിച്ചു ന കൂടെ എന്തിനാണ്‌ ആടാന്‍ നില്‍ക്കുന്നത്‌ [ - കെ.മുരളീധര൯
images/train/432.jpg,troll,party,malayalam,ആര്‍എസ്‌എസ്‌ വ] രാഷ്ടയത്തിലലെ 11൦. കേരളം പറയുന്നു... 125 മസ 125 നേടാന്‍ ഭാഗ്യമല്ല പഭരിദ 10 സ്ധധ ആണ്‌ വേണ്ടത്‌
images/train/433.jpg,troll,person,malayalam,"സിപിഎം പിണറായി വിജയന്റെ സ്ത്രീ തുല്യത പ്രസംഗത്തില്‍ റു മാത്രം"" | ബിജെപി പി"
images/train/434.jpg,troll,party,malayalam,ഉ്പരിന്രത്ത് വണ്‍ ആര്‍എസ്‌എസ്ഭന്ര്‍ത്ത്‌ അമ്മമുുത്ത്‌ആമു॥ഹഭിശീലനം വിലക്കി ഫൈദര്‍ട്ദതി ഉത്തദവിശമക്കരവികഷത്രപരിസഭംഅല്യസ്നത്തിനായി ആ॥എന്‍എസ്‌കയ്യരിയെന്നഫര്‍ജിയിത
images/train/435.jpg,troll,person,malayalam,വ്വീണ ന] എന്ന്‌കുലുകുത്തിഃയാ അന്ഈവകുര
images/train/437.jpg,troll,person,malayalam,ഓ ശെരിയെടാ... (നിന്റെ തന്തയുടെ വക ആണല്ലോ ഇന്ത്യ 11 [അണല്ലോഇന്ത്യ ]
images/train/438.jpg,troll,party,malayalam,ബിജെപിയുടെ ക്രൈസ്തവ സ്നേഹം അഭിനയം ചിറ്റുരിലെ ക്രിസ്മസ്‌ ആഘോഷം അലങ്കോലമാക്കിയത്‌ 9
images/train/439.jpg,troll,intersection,malayalam,"“ഇത്വരെ ശ്രീവിജയന്‍, ഇനി മുതല്‍ വിജയന്‍ ശ്രീ, ശ്രീ.പി.എം ശ്രിന്താബാദ്‌ പരിഹാസവുമായി 7.) ഉത്‌ വരെ ര] 7] ""ശ്രീ പീഡന രാഹുല്‍ എന്ന്‌ അറിയദ്പടും"
images/train/440.jpg,support,party,malayalam,ദ്ദ ളി യുഡിഎഫ്‌ഒരു ച്ചേ 7 എന്നതിലുപരി ഒരു സാമുഹ്യ. മുന്നണിയാണ്‌ അടുത്ത തവണ) കൂടി യുഖിഎഫ്‌ ഭരണത്തില്‍ വന്നി എങ്കില്‍ കുരളത്തിലെ 1 സമതുലിതാവസ്ഥ ദ്ദ അപകടത്തിലാകും ച്ച്‌ സി ദാലുദ്‌ (ജമാഅത്തെ ഇസ്സാമി സംസ്ഥാന നി
images/train/441.jpg,support,person,malayalam,"൫ 5: 'അധികാരത്തിലുള്ളത്‌ ഒരു പചെണ്ണാകുമ്പോശ ചിലര്‍ക്ക്‌ ഉശിര്‌ കൂടും'ച്ഛ പിന്തുണച്ച്‌ പിപി ദിവ്യ ["" ള്‌"
images/train/442.jpg,troll,person,malayalam,വിവരം ഇല്ലത്ത വിവരം ഉള്ളവരെ കാണുഃമ്പാള്‍ പിച്ചും പയും പറയും
images/train/443.jpg,troll,intersection,malayalam,
images/train/444.jpg,troll,intersection,malayalam,പ. 1 ക്ഷേ ചെ൯ഷ൯ കൂട്ടുനതറിഞ്ഞ കോണ്‍ഗ്ര ഉതാക്കുളെലധോലെ നി
images/train/445.jpg,troll,person,malayalam,7 ക്ക്ഥക്റാ പണ്ട്‌ ലോക്സഭയില്‍ വോട്ടെടുല്‌ ദിവസം കല്യാണം കുടി ബിരിയാണി തിന്നാന്‍ പോയ അതേ വൈബ്‌
images/train/446.jpg,troll,person,malayalam,നീ കിടന്ന്‌ ചാകാത്ത സതീശാ പെ൯ഷ൯ യി കൂട്ടുകയാണ്‌ ചെയ്യുന്നത്‌ ആളുകള്‍ കൂട്ടുതത കിട്ടുന്ന പെ൯ഷ൯ കൊണ്ട്‌ തന്റെ മൂട്ടില്‍ പടകും ഒന്നും പിട്ടികാ൯ ഒന്നും പോകുന്നില്ല
images/train/447.jpg,troll,party,malayalam,രക്ഷിതാകള്‍ സൂക്ഷിക്കുക 6] ത ്മണിവനാനി മാനസിക പഥാനങ്ങളിലക്ക നയിക്കുന്നു വര്‍ഗിയ ദ്രേഷ ചിന്തകളുടെ വിത്തൂപാകുന്നു
images/train/448.jpg,troll,party,malayalam,ഷ്യര്‍ക്ക്‌ ഒരു പ്രയോജനവും ന ഇല്ലാത്ത തിരഓലയെ സേവാദാരതി... ളീ തടഞ്ഞുനിര്‍ത്തി
images/train/449.jpg,troll,person,malayalam,നാലുമാസമായ ശ്രൂണത്തെ നശിപ്പിച്ചവന്റെ കരച്ചില്‍ ഒരു ദൈവവും കേനക്കില്ു ഇത്‌ അനിവാര്യമായ പതനം ൫
images/train/450.jpg,troll,party,malayalam,കുറച്ച്‌ ഉസങ്ങള്‍ക്ക്‌ ശേഷം നി ത പാക്‌ പാക്‌
images/train/451.jpg,troll,person,malayalam,ഫേസ്ബ്ദക്‌ അക്കാണ്ട്‌ തുടങ്ങിയ അമ്മാവന്റെ ആദ്യത്തെ ഡ്രൊഫൈല്‍ 01ഡ്വ൦
images/train/452.jpg,troll,person,malayalam,
images/train/453.jpg,troll,person,malayalam,സുര്യന്‍ ഉദിരിച്ചതിന്‌ ക്കി ടു നേ ലം വികസിതഭകരളത്തിനായി മികച അടിസ്ഥാന സയകര്യങ്ങള്‍ കുടെയുണ്ട്‌ മോദി സര്‍ക്കാര്‍
images/train/454.jpg,troll,person,malayalam,൧ ിന്൯ടേ ഗിദ്ോട ടാലി ട50൨ഥി 6 കുങ്ങന്റെകൈലെ (2: ൫ സിമി ലി. 11% ടാ ജ്‌
images/train/457.jpg,troll,party,malayalam,
images/train/458.jpg,troll,person,malayalam,
images/train/461.jpg,troll,person,malayalam,റ ഇത്തവണ ഞങ്ങളെ ജയിരിച്ചാല്‍ ഇന്ധന വില കുറയ്ക്കും... പം ത പ... ജസ്റ്റ്‌ പറ്റിക്കല്‍...
images/train/463.jpg,troll,person,malayalam,
images/train/464.jpg,troll,person,malayalam,
images/train/465.jpg,troll,person,malayalam,ആയിരത്തിലധികം ആളുകളെ മാറ്റിപ്പാര്‍പ്പിച്ചു
images/train/466.jpg,troll,party,malayalam,ഭാവിയിലെ ഒരു ക്രിക്കറ്റ്‌ ഗാലറി
images/train/468.jpg,troll,party,malayalam,ജയിലിലേക്ക്‌ ഫേകുന്ന കൈഡസെട്ട്‌ കേസ്‌ പ്രതികള്‍
images/train/469.jpg,troll,party,malayalam,ഴി സാഞ്ൈൈ ഗമാട്ടരാള്ട കട്ല ഗ്യഡ്്‌ ടെറ്റ്‌ ഖ്രാത്രം പറക്ശ്ര്ന്നറ്റ രഹ െരം ഭവള്്രത്തവരാട്‌ ഒ്ത്രാന്‍ €വ൦െ മമഞ്്ാ പറ. ഇ 9. നായനാര്‍ - ത്‌ ൮
images/train/470.jpg,troll,intersection,malayalam,ച്‌ 00 ന്തരകാലത്ത്‌ [ [സ നല്‍കാത്തവര്‍ റ നിഷ്കുളങ്കരേ..
images/train/471.jpg,troll,person,malayalam,ജാം ്ഞ179% ഷാഫി പറസ്പിലിന്റെ പിരിഹസിച്ചെന്ന്‌ ആരോപ പ്രതിഷേധം
images/train/473.jpg,troll,party,malayalam,
images/train/474.jpg,troll,party,malayalam,ള്ലൊനെ അത്‌ പോരെ അളിയാ...
images/train/478.jpg,troll,person,malayalam,കേരള വണ്ടി ഫേണ്ടിച്ചേരി കൊണ്ട്‌ പോയി രജിസ്റ്റര്‍ ചെയ്യുക തിരുവനന്തപുരത്തു വേട്ട ഉള്ളവരെ തൃശൂര്‍ കൊണ്ട്‌ ഫോയി വോട്ട്‌ ചെയ്യിക്കുക
images/train/479.jpg,troll,person,malayalam,
images/train/480.jpg,troll,person,malayalam,
images/train/481.jpg,troll,person,malayalam,/ ട്ശലിഡ്യ ൭ 01൧ ടം ൫ ൭ ഒരു കിലോഗ്രാം ഭാരത്‌ അരിയ്ക്ക്‌ തൃശൂരില്‍ ഇപ്പോള്‍ എന്താണ്‌ വില ($ ൭൭11: 1.310ഥഠന്നട്ട 321 ടട
images/train/482.jpg,troll,person,malayalam,"ആലപ്പമുഴ യെ നശിപ്പിച്ചത്‌. കുംമ്മ്യമുണ്നിസ്റ്റ്‌ നടപ, സമരത്ജടള്‍ൾ ഛയിംസിന്‌ തറക്ഷലിടാതെ ഭ്തസാമരേഷ്ച്‌ ഗോപി ആലദ്ടകോര്‍ 4"
images/train/483.jpg,troll,party,malayalam,സംഘികളോട്‌ ഇച്ചോള്‍ എത്തെങ്കിലും ചോറി
images/train/484.jpg,troll,party,malayalam,7 കി
images/train/486.jpg,troll,party,malayalam,ജീര യ്യാ
images/train/487.jpg,troll,intersection,malayalam,൫ ഉരട്ടത്ത
images/train/488.jpg,troll,person,malayalam,"""നേപ്പാളിലെ “നേപ്പാളിലെ സംഘര്‍ഷം, സംഘര്‍വം, ഹൃദയദ്ദേദൃകം ഹൃദയ റ ഗമ്ധമമ്മ ്്‌ ത നസ അം. മണിപ്പൂര്‍ ു 6] ി"
images/train/489.jpg,troll,person,malayalam,"14൦0ിദാ06്ഗ 1ണ൭ കെ. സുരേന്ദ്രന്‍, വി. മുരളീധരന്‍, സി.കെ പത്മനാഭന്‍ തുടങ്ങിയവര്‍ക്ക്‌ സംസ്ഥാന സമിതി യോഗത്തിലേക്ക്‌ ക്ഷണമില്ല 8 [ “ച്‌ ക്‌ (൬) ൧ ഞം 1] |"
images/train/491.jpg,troll,person,malayalam,| വാപണനി നരേന്ദ്ര മോദി പിന്നില്‍ ടഃ ടൈം ആളി.. ി തി റിം
images/train/494.jpg,support,party,malayalam,39 9പര്‍ (1111...
images/train/495.jpg,troll,person,malayalam,വയനാടിനായി യൂത്ത്കോണ്‍ഗ്രസ്‌ സമാഹരിച്ചഫണ്ട്‌ രാഹുല്‍ മാങ്കൂട്ടത്തില്‍ പഞ്ചനക്ഷത്ര ഹോട്ടലുകളില്‍ & മുറിയെടുക്കാനായി ൭ ചെലവഴിച്ചു ഴി ്‌
images/train/496.jpg,troll,person,malayalam,ഗൂഗിള്‍ മീറ്റില്‍ ഓണ്‍ലൈന്‍ ക്ലാസ്സ്‌ അറ്റന്‍ഡ്‌ ചെയുന്നതിനിടയില്‍ അറിയാതെ വിഡിയോ ഓണ്‍ ചെയ്തു
images/train/497.jpg,troll,person,malayalam,കാണ്‍മാനില്ല ൭ ഫോട്ടോയില്‍ കാണുന്ന ആളെ കാണ്‍മാനില്ല ഷോ-ഫി പറമ്പില്‍ (42) കണ്ട്‌കിട്ടുന്നവര്‍ അടുത്തുള്ള ഓഫീസില്‍ അറിയിക്കുക.
images/train/498.jpg,troll,person,malayalam,
images/train/500.jpg,troll,person,malayalam,'ലൈംഗിക ശേഷം പ്െഗ്നന്‍സ്പി തടയാന്‍ മരുന്ന്‌ തന്നു കഴിക്കാന്‍ നിര്‍ബന്ധിച്ചു” അത്തോളുനമമുളെ
images/train/501.jpg,troll,person,malayalam,"രളേല്ലേ... കൂന്‌ ച്ചി നല്ല ഉറക്കിലാണ്‌ ഒ,"
images/train/502.jpg,troll,person,malayalam,രാഹുല്‍ മാങ്കൂട്ടത്തില്‍ ഒന്നുകില്‍ പാലക്കാടിന്ണെ അഭിമാനം രക്ഷിക്കുണമെങ്കില്‍ അ9പിഒ എംഎല്‍എ സ്ഥാനത്ത്‌ നിന്ന്‌ മാറ്റി ചികിത്സിക്കണം എകെഷാനിബ്‌
images/train/503.jpg,troll,person,malayalam,റമ 1 ഥ്ച്ധഠ രാഹുലിനെ ിാ വിഡി സതീശന്‍ നി ചു
images/train/504.jpg,troll,person,malayalam,
images/train/507.jpg,troll,person,malayalam,ഒടുക്കം അയാള്‌ സെല്‍ഫി എട്ടത്ത്‌ അയച്ചഷോഴാണത്രെ അടങ്ങിയത്‌!
